Date,XLP,XLY,XLE,XLF,XLV,XLI,XLK,XLU
8/18/2006,25.19,33.09,57.48,27.2351,32.31,32.53,20.83,34.34
8/25/2006,25.24,32.24,58.22,26.9833,32.52,31.94,20.74,34.31
9/1/2006,25.66,33.19,56.5,27.2188,32.97,32.48,21.28,34.8
9/8/2006,25.54,33.29,53.95,27.1701,32.72,32.19,21.09,34.35
9/15/2006,25.58,34.46,51.85,27.7304,33.14,32.73,21.7,33.72
9/22/2006,25.48,34.38,51.33,27.7872,32.89,32.39,21.6,33.55
9/29/2006,25.38,34.95,53.45,28.112,33.19,33.34,22,33.99
10/6/2006,25.27,35.87,52.69,28.5505,33.26,34.25,22.3,34.22
10/13/2006,25.3,36.63,53.98,28.8185,33.13,34.56,22.81,34.55
10/20/2006,25.54,36.43,54.7,28.5262,33.86,34.28,22.76,35.61
10/27/2006,25.96,37.06,56.17,28.8104,33.63,34.25,22.76,35.77
11/3/2006,25.47,36.6,56.6,28.5099,33.07,33.92,22.63,35.58
11/10/2006,25.55,37.33,57.45,29.0702,32.49,34.5,23.09,35.91
11/17/2006,25.89,38.11,57.1,29.2326,33.22,35.4,23.64,36.04
11/24/2006,25.73,37.95,57.54,29.257,33.02,35.47,23.76,36.2
12/1/2006,25.53,37.63,60.72,28.8023,33.23,34.92,23.32,36.72
12/8/2006,26.07,38.22,60.27,29.4032,33.24,35.31,23.39,36.77
12/15/2006,26.06,38.45,61.01,29.7198,33.41,35.2,23.56,36.94
12/22/2006,26.07,38.23,58.59,29.663,33.44,35.01,23.04,36.57
12/29/2006,26.12,38.36,58.63,29.8335,33.49,35.01,23.26,36.72
1/5/2007,26.14,38.25,55.92,29.6305,33.69,34.96,23.5,36.11
1/12/2007,26.51,39.26,55.44,30.0446,34.28,35.58,24.02,35.87
1/19/2007,26.61,39.61,56.58,30.0122,34.67,35.62,23.38,36.05
1/26/2007,26.49,38.83,56.85,29.8985,34.23,35.21,23.35,36.25
2/2/2007,26.8,39.71,58.63,30.3613,34.73,36.19,23.75,37.1
2/9/2007,26.52,39.46,58.39,30.1827,34.54,35.85,23.54,38.04
2/16/2007,26.91,39.9,58,30.6618,34.73,36.66,23.9,38.24
2/23/2007,26.82,39.85,58.65,30.2882,34.39,36.6,23.98,38.67
3/2/2007,25.89,37.78,56.05,28.8266,33.26,34.84,22.64,38.05
3/9/2007,26.22,38.26,57.4,29.1271,33.63,35.45,23,38.2
3/16/2007,25.93,37.32,56.39,28.4368,33.2,35.25,22.95,38.4
3/23/2007,26.79,38.66,60.22,29.395,33.92,36.36,23.57,39.85
3/30/2007,26.65,38.03,60.28,28.9322,33.65,35.55,23.32,39.7
4/6/2007,27.09,38.85,61.75,29.0377,34.62,35.83,23.86,40.7
4/13/2007,27.09,38.9,63.05,28.989,35.43,36.06,23.89,40.72
4/20/2007,27.6,39.57,63.1,30.1421,36.16,36.82,24.23,41.57
4/27/2007,27.5,39.43,64.13,30.2882,36.23,37.64,24.61,41.81
5/4/2007,27.4,39.5,64.65,30.6293,36.7,37.98,25.01,42.09
5/11/2007,27.2,39.3,65.21,30.6537,36.25,38.19,25.19,42.2
5/18/2007,27.69,39.72,67.83,30.7105,36.59,38.25,25.31,42.83
5/25/2007,27.5,39.67,67.7,30.5237,36.62,38.5,25.19,41.1
6/1/2007,27.9,40.33,68.92,30.8729,36.77,39.28,25.65,41.61
6/8/2007,27.46,39.42,67.92,30.2233,35.85,38.65,25.34,39.28
6/15/2007,27.49,39.83,70.98,30.4101,36.07,39.42,25.78,40.44
6/22/2007,27.05,39.39,69.75,29.663,34.97,39.15,25.53,38.71
6/29/2007,27.05,39.33,68.99,29.3788,35.31,39.04,25.6,39.58
7/6/2007,27.4,40.17,71.54,29.7848,35.64,39.8,26.15,39.86
7/13/2007,27.7,40.05,73.95,29.7848,35.92,40.72,26.65,40.75
7/20/2007,27.4,39.46,74,28.786,35.23,40.9,26.8,40.7
7/27/2007,26.44,37.04,68.5,27.0808,33.58,39.11,25.64,37.55
8/3/2007,26.65,36.37,66.12,26.0333,33.68,39.15,25.35,37.95
8/10/2007,27.1,36.36,67.72,27.0808,33.9,38.53,25.24,39.01
8/17/2007,26.65,35.55,67.5,28.0146,33.73,38,24.83,38.63
8/24/2007,27.12,37.05,69.25,28.0471,34.58,39.2,25.76,39.61
8/31/2007,26.9,37.23,69.83,27.4056,34.4,39.42,26.04,38.6
9/7/2007,26.75,35.9,70.26,26.8047,34.37,38.71,25.75,39.01
9/14/2007,27.38,36.87,72.5,27.5924,34.79,39.54,25.87,39.7
9/21/2007,27.66,37.1,75.7,28.0958,35.45,40.63,26.72,40.32
9/28/2007,27.98,36.83,74.8,27.8684,35.35,41.08,26.97,39.8
10/5/2007,28,38.15,75.11,29.1433,36.25,41.58,27.4,40.9
10/12/2007,28.23,37.82,77.17,28.8591,36.25,41.32,27.71,41.29
10/19/2007,27.73,35.98,74.4,26.4718,35.2,39.9,27.15,39.74
10/26/2007,28.34,36.55,76.95,27.365,35.68,40.3,27.94,41.54
11/2/2007,28.03,35.7,75.85,25.8546,35.41,40.22,28.15,41.92
11/9/2007,27.88,33.91,74.45,24.4742,34.91,38.92,25.97,41.93
11/16/2007,28.57,34.01,72.66,24.7747,35.54,38.81,26.32,41.68
11/23/2007,28.54,33.55,74.05,23.7677,35.18,38.17,25.78,41.92
11/30/2007,29.19,34.65,73.47,25.1725,36.47,39.4,26.26,42.73
12/7/2007,29.46,34.9,76.18,25.3349,36.75,40.3,26.9,44.18
12/14/2007,29.02,33.25,76.45,23.8327,35.7,39.46,26.76,43.18
12/21/2007,29.34,32.94,79.3,23.784,35.87,39.55,27.02,43
12/28/2007,29.03,32.82,80.37,23.4998,35.44,39.34,26.86,42.92
1/4/2008,28.12,30.84,77.5,22.233,34.79,37.75,25.14,42.35
1/11/2008,28.27,30.26,75.6,22.3305,36.47,36.44,24.28,43.43
1/18/2008,27.15,29.52,68.9,20.7064,34.67,34.68,23.1,40.03
1/25/2008,26.7,30.86,68.7,22.0706,32.99,35.8,22.84,38.18
2/1/2008,27.47,32.87,71.35,24.1007,33.86,37.85,23.65,40.24
2/8/2008,26.8,31.57,69.85,22.0219,33.11,36.17,22.3,39
2/15/2008,27.35,32.23,72.85,21.7864,33.33,36.77,22.72,39.85
2/22/2008,27.6,32.22,74.9,22.0869,33.37,37.15,22.49,39.42
2/29/2008,27.13,31.32,76.05,20.9744,32.8,36.25,22.15,37.61
3/7/2008,27.07,30.16,73.76,19.7483,31.74,35.61,22.02,37.7
3/14/2008,26.96,30.0401,74.76,19.4884,30.68,36.08,21.95,37.9
3/21/2008,27.6201,31.25,70.81,21.3723,31.09,36.63,22.39,37.45
3/28/2008,27.88,30.53,73.4,20.0162,31.33,36.84,22.43,37.63
4/4/2008,28.37,32.05,77.31,21.4048,31.6,38.4,23.24,39.17
4/11/2008,27.79,30.91,77.5,20.406,31.53,36.43,22.59,39.27
4/18/2008,27.96,32.07,83.59,21.4941,31.63,38.32,23.82,40.68
4/25/2008,27.93,32.36,82.88,21.8839,31.81,38.37,24,40.34
5/2/2008,28.112,33.19,81.47,22.501,32.05,38.9,24.79,41.02
5/9/2008,27.84,32.2,84.77,21.1043,31.47,38.24,24.5,40.04
5/16/2008,28.49,33.44,88.95,21.4291,31.7,39.28,25.37,40.78
5/23/2008,28.08,31.7,86.26,20.0162,31.35,37.79,24.48,40.91
5/30/2008,28.49,32.31,86,20.1056,32.08,38.84,25.35,41.31
6/6/2008,27.95,31.26,86.02,18.9444,31.42,37.01,24.72,40.54
6/13/2008,28.12,31.72,86.6,18.985,30.86,37.02,24.46,41.29
6/20/2008,27.08,29.98,85.75,18.0105,30,35.9,23.75,40.67
6/27/2008,26.56,28.61,87.25,16.7032,30.25,33.7,22.94,39.73
7/4/2008,26.67,28.05,84.9,16.1916,30.5,33.41,22.35,40.38
7/11/2008,26.93,26.79,81.8,15.1685,30.82,33.09,22.22,40.46
7/18/2008,26.83,28.71,76.9,16.7844,31.7,34.3,22.8,38.53
7/25/2008,27.11,28.43,73.81,16.9468,31.87,34.47,22.36,37.61
8/1/2008,27.35,28.25,74.39,17.5639,31.71,34.25,22.1,36.99
8/8/2008,28.41,30.38,70.98,17.8157,33.32,35.71,23.35,37.17
8/15/2008,28.98,31.22,70.8,17.3447,33.61,35.65,23.73,36.95
8/22/2008,28.68,30.69,74.62,16.8412,33.31,35.29,23.3,37.85
8/29/2008,28.14,30.5,74.65,17.3934,32.61,35.22,22.75,37.66
9/5/2008,28.32,30.28,68.42,17.6533,31.85,33.76,21.52,35.39
9/12/2008,29.15,31.2,68.93,17.1742,32.4,34.11,21.75,36.48
9/19/2008,27.7,30.2,71.25,18.1729,31.55,33.11,20.85,35
9/26/2008,27.7,29.25,67.7,17.3691,30.84,31.57,20.8,34.53
10/3/2008,27.23,25.95,58.01,15.2497,29.65,27.82,18.63,32.12
10/10/2008,23.6,22.13,43.4,12.2615,24.14,23.54,15.9,25.76
10/17/2008,24.31,22.24,45.94,12.4645,26.1,23.56,16.54,27.41
10/24/2008,22.8,19.42,43.65,11.0028,25.7,22.09,15.06,27.47
10/31/2008,24.12,22.98,51.4,12.6106,26.6,25.18,16.65,28.91
11/7/2008,24.26,21.12,49.85,11.5469,26.43,23.83,15.84,29.06
11/14/2008,23.48,19.18,47.77,10.337,25.54,22.4,14.81,28.8
11/21/2008,22.99,17.45,44.42,7.8603,23.59,20.59,13.89,28.83
11/28/2008,24.07,20.49,50.28,10.2801,24.92,23.11,15.25,30.12
12/5/2008,23.7,21.09,44.16,10.4019,25.19,22.662,15.03,28.47
12/12/2008,23.14,20.94,48.28,9.8498,25.12,22.27,15.35,28.9
12/19/2008,23.23,21.23,46,9.931,26.09,22.58,15.27,28.58
12/26/2008,23.32,20.82,45.16,9.5656,25.85,22.47,14.93,28.08
1/2/2009,24.21,22.65,50.15,10.2801,27.09,24.28,15.99,29.71
1/9/2009,23,21.47,48.64,9.3869,26.15,23.23,15.55,29.08
1/16/2009,22.95,20.61,46.54,7.8603,26.06,21.82,14.94,28.9
1/23/2009,22.55,19.68,47.06,7.3,26.08,20.63,14.89,28.77
1/30/2009,22.15,19.28,46.92,7.503,26.23,20.61,14.68,28.98
2/6/2009,22.52,20.13,49.47,7.9497,27.41,21.14,15.97,29.89
2/13/2009,21.56,18.99,46.99,7.1864,26.65,20.34,15.39,28.37
2/20/2009,21.3,17.84,42.38,6.0414,25.86,18.62,14.54,26.24
2/27/2009,20.36,17.53,41.134,6.1713,22.98,17.1,14.12,25.35
3/6/2009,19.71,16.32,38.79,5.0183,22.29,15.5,13.65,23.18
3/13/2009,20.56,18.22,41.5,6.6504,24.13,17.25,14.7,23.62
3/20/2009,20.57,18.55,43,6.6098,23.55,17.39,15.04,25.35
3/27/2009,21.61,20.1,44.47,7.4218,24.26,19.28,15.82,25.8
4/3/2009,21.82,21.39,46.02,7.8684,23.9,19.87,16.71,26.15
4/10/2009,21.67,21.91,45.6,8.6317,24.13,20.48,16.73,26.07
4/17/2009,22.09,22.52,45.78,9.0215,24.74,21.11,16.96,25.78
4/24/2009,21.5,22.79,46.07,8.8835,23.76,21.66,17.1,25.36
5/1/2009,22.09,23.18,47.26,8.648,24.14,22,17.48,26.53
5/8/2009,22.76,23.99,51.84,10.5725,25.59,23.51,17.09,27.25
5/15/2009,22.37,22.13,48,9.3626,25.33,21.8,16.8,25.94
5/22/2009,22.93,22.58,48.61,9.4681,25.29,21.69,16.94,25.83
5/29/2009,23.12,23.12,51.68,9.931,25.83,22.49,17.65,26.77
6/5/2009,23.62,24.01,52.11,10.0041,25.79,23.73,18.34,27.12
6/12/2009,23.52,23.86,53.51,10.1421,25.63,23.59,18.38,28.18
6/19/2009,22.89,23.13,49.21,9.7767,26.08,22.2,18.12,27.47
6/26/2009,23.03,22.96,47.89,9.6792,26.37,21.97,18.16,27.74
7/3/2009,22.89,22.29,46.16,9.3138,25.75,21.36,17.83,27.44
7/10/2009,22.89,22.1,44.67,9.0134,25.64,20.72,17.53,26.91
7/17/2009,23.93,23.77,48.45,9.8579,26.53,22.38,19,28.02
7/24/2009,24.53,24.99,51.19,10.0853,27.9,23.41,19.652,29.56
7/31/2009,24.52,25.27,50.62,10.5643,27.87,23.88,19.7,28.94
8/7/2009,24.28,26.5,50.83,11.6524,27.63,25.12,19.79,28.92
8/14/2009,24.4,25.88,50.71,11.5631,27.93,24.73,19.71,29.04
8/21/2009,24.74,26.32,52.35,11.8149,28.68,25.3,20.09,29.72
8/28/2009,24.77,26.61,52.18,11.9773,28.67,25.32,20.28,29.48
9/4/2009,24.84,26.3,50.96,11.5469,28.49,25.31,20.09,28.92
9/11/2009,25.33,27.08,53.6,11.7986,28.92,26.35,20.69,28.94
9/18/2009,25.4,27.8,55.18,12.2939,28.76,27.01,20.89,29.68
9/25/2009,25.24,26.98,53.56,11.8473,28.53,26.13,20.58,29.2
10/2/2009,25.31,26.53,51.97,11.6037,28.15,25.35,20.25,28.52
10/9/2009,25.92,27.8,56.16,12.3751,28.88,26.55,21.02,29.25
10/16/2009,26.37,28.33,58.99,12.3589,29.24,27.06,21.12,29.69
10/23/2009,26.07,28.25,58.3,12.2615,28.71,26.68,21.33,29.43
10/30/2009,25.83,26.82,55.25,11.4088,28.07,25.29,20.61,28.39
11/6/2009,26.2,28.1,57.08,11.62,29.16,26.88,21.25,28.92
11/13/2009,26.72,29.02,57.27,11.9042,29.78,27.5,21.9,29.36
11/20/2009,26.89,28.69,56.6,11.8555,30.39,27.46,21.69,29.25
11/27/2009,26.88,28.62,57.02,11.5956,30.79,27.42,21.71,29.51
12/4/2009,27.05,29.15,55.9,11.8798,30.98,28.17,22.22,30.64
12/11/2009,27,29.76,55.53,11.6849,31.28,28.17,22.24,31.82
12/18/2009,26.24,29.61,56.15,11.5469,31.13,27.85,22.33,31.35
12/25/2009,26.68,30.18,57.81,11.7986,31.46,28.25,23.01,31.48
1/1/2010,26.47,29.77,57.01,11.6931,31.07,27.79,22.93,31.02
1/8/2010,26.57,30.39,60.3,12.3589,31.78,29.25,23.04,30.72
1/15/2010,26.77,29.98,59.26,12.1315,32.22,29.07,22.66,30.91
1/22/2010,26.29,29.02,56.3,11.516,31.66,27.84,21.66,29.82
1/29/2010,26.2,28.91,54.5,11.5144,31.28,27.38,20.959,29.53
2/5/2010,25.98,28.77,54.24,11.3195,30.83,27.2,21.07,28.92
2/12/2010,26.44,29.25,55.59,11.3276,30.87,27.57,21.36,28.81
2/19/2010,27.12,30.22,57.36,11.7418,31.53,28.86,21.82,29.76
2/26/2010,27.03,30.52,56.14,11.9204,31.4,28.84,21.69,29.14
3/5/2010,27.59,31.79,58.15,12.3589,32.02,29.9,22.31,29.96
3/12/2010,27.48,32.21,58.5,12.6188,31.84,30.37,22.75,29.84
3/19/2010,27.77,32.4,57.28,12.7406,32.25,30.81,22.79,29.96
3/26/2010,27.91,33.06,56.08,12.9923,31.9,31.09,23,29.45
4/2/2010,28.11,33.07,58.54,13.0572,32.31,31.44,23.06,30.07
4/9/2010,28.04,33.97,59.83,13.4316,32.08,31.78,23.48,30.24
4/16/2010,27.91,34.37,59.3,13.2846,31.63,32.09,23.73,29.83
4/23/2010,28.03,35.67,62.09,13.6257,31.35,33.12,24.08,30.61
4/30/2010,27.63,34.82,59.91,13.1214,30.88,32.57,23.389,30.44
5/7/2010,26.74,32.18,54.99,12.2533,29.72,30.03,21.75,29.1
5/14/2010,27.27,33.01,56.24,12.4645,29.97,31.19,22.41,29.93
5/21/2010,26.62,31.73,53.07,11.9773,28.8,29.42,21.47,28.62
5/28/2010,26.35,32.37,53.05,11.9204,28.87,29.6,21.64,28.76
6/4/2010,26.07,31.52,51.55,11.49,28.48,28.43,21.42,28.1175
6/11/2010,26.47,32.25,54.32,11.7824,29.16,29.17,21.74,29.22
6/18/2010,26.66,32.47,55.61,12.0422,29.55,30,22.33,30.08
6/25/2010,25.88,30.81,52.49,11.8839,29.01,28.92,21.475,28.84
7/2/2010,25.45,29.04,49.38,10.9785,28.03,27.01,20.29,28.16
7/9/2010,26.48,30.41,52.62,11.7824,29.03,28.64,21.39,29.8
7/16/2010,26.52,30.02,51.73,11.473,28.68,28.07,21.3725,29.69
7/23/2010,27.15,31.55,53.78,11.823,28.43,30.07,22.19,30.48
7/30/2010,26.98,31.44,53.84,11.9448,28.57,30.29,21.92,30.37
8/6/2010,27.09,32.03,55.64,12.0016,29.71,30.85,22.28,30.99
8/13/2010,26.8,30.75,53.35,11.4251,29.1,29.4,21.27,30.7
8/20/2010,26.73,30.9,52.19,11.2302,28.67,29.17,21.35,30.47
8/27/2010,26.69,30.69,52.1,11.149,28.57,28.74,21.04,31.14
9/3/2010,27.29,32.28,54.2,11.7897,29.17,30.13,21.73,31.62
9/10/2010,27.52,32.29,54.52,11.7986,29.77,30.4,21.74,31.44
9/17/2010,27.55,32.75,53.89,11.864,29.94,30.6975,22.53,30.85
9/24/2010,28.04,33.7,55.27,11.8595,30.66,31.44,23.12,31.46
10/1/2010,27.93,33.45,56.81,11.7743,30.49,31.31,23.03,31.55
10/8/2010,28.19,34.36,58.36,11.9367,30.77,32.195,23.31,31.85
10/15/2010,28.61,34.71,59.21,11.6484,31.15,32.23,24.09,31.895
10/22/2010,28.81,34.96,59.3,11.8567,31.23,32.48,24.11,31.87
10/29/2010,28.77,35.26,59.24,11.8222,31.17,32.18,24.35,31.72
11/5/2010,29.11,36.51,62.31,12.6512,31.45,33.43,25.1,32.05
11/12/2010,28.71,36.01,62.94,12.1315,30.93,32.41,24.34,31.34
11/19/2010,28.81,36.24,63.59,12.0621,30.9975,32.76,24.31,31.13
11/26/2010,28.5,36.31,62.51,11.7093,30.58,32.7,24.25,30.86
12/3/2010,28.81,37.42,65.82,12.3268,31.09,34.04,24.805,31.275
12/10/2010,29.14,37.56,65.9,12.7929,31.29,34.395,25.185,31.12
12/17/2010,29.36,37.36,65.89,12.6106,31.67,34.54,25.08,31.15
12/24/2010,29.4,37.63,67.41,12.8867,31.65,34.82,25.21,31.36
12/31/2010,29.31,37.41,68.25,12.9517,31.5,34.87,25.19,31.34
1/7/2011,29.0325,37.7,68.28,13.1669,32.07,35.26,25.75,31.5825
1/14/2011,29.33,37.92,70.65,13.5769,32.18,35.91,26.17,31.74
1/21/2011,29.49,37.82,70.1,13.367,32.1875,35.9,25.72,31.95
1/28/2011,28.98,37.1,71.11,13.1953,31.61,35.83,25.83,31.65
2/4/2011,29.3,38.21,74.13,13.4856,32.33,36.78,26.69,31.8
2/11/2011,29.58,39.58,74.11,13.8701,32.38,37.85,26.9025,32
2/18/2011,29.8,40.01,77.02,13.9492,32.81,38.045,27,31.91
2/25/2011,29.55,39.1125,77.94,13.6183,32.31,36.83,26.45,31.755
3/4/2011,29.58,39.21,78.34,13.4145,33.135,36.841,26.415,32.005
3/11/2011,29.73,39.01,75.11,13.4308,32.7,36.67,25.8,32.52
3/18/2011,29.05,37.58,75.39,13.2115,31.97,35.97,24.9,30.88
3/25/2011,29.69,38.82,78.69,13.2684,32.67,37.1,25.88,31.39
4/1/2011,30.07,39.3,79.99,13.4226,33.28,37.98,26.01,32.12
4/8/2011,30.25,39.06,79.72,13.3658,33.32,37.42,25.93,31.98
4/15/2011,30.84,39.25,77.19,13.106,33.92,37.13,25.74,32.1
4/22/2011,30.9,39.91,78.98,13.0735,34.25,37.63,26.35,32.24
4/29/2011,31.52,40.55,80.479,13.3008,35.24,38.7,26.74,33.16
5/6/2011,31.44,40.29,74.8,13.0816,35.5,38.07,26.48,33.29
5/13/2011,32.11,40.56,73.79,12.8055,36.08,37.68,26.46,33.91
5/20/2011,32.32,40.27,74.63,12.7649,36.04,37.37,26.169,34.13
5/27/2011,32.04,40.16,76.34,12.7324,35.69,37.29,26.1,33.62
6/3/2011,31.31,38.92,75.26,12.3589,35.19,36.1,25.54,33.19
6/10/2011,30.91,37.86,73.33,12.0422,34.805,35.21,24.77,32.97
6/17/2011,31.135,37.95,71.685,12.0918,34.77,35.45,24.445,32.99
6/24/2011,30.61,38.5,70.93,11.9854,34.68,35.63,24.54,32.8
7/1/2011,31.47,41.02,76.06,12.6918,35.96,37.91,26.12,33.88
7/8/2011,31.74,41.37,76.89,12.5538,35.78,37.82,26.47,33.76
7/15/2011,31.36,40.29,76.86,12.0585,35.19,36.54,25.92,33.36
7/22/2011,31.74,41.09,79.73,12.4401,35.59,36.83,26.72,33.82
7/29/2011,30.83,39.65,76.45,12.0138,34.12,34.68,25.81,33.17
8/5/2011,29.91,36.34,68.07,10.9054,31.81,31.76,24.33,31.89
8/12/2011,29.54,36.07,66.96,10.3776,31.64,31.4,24.121,31.7
8/19/2011,29.55,34.05,63.24,9.8498,31.03,29.13,22.52,32.39
8/26/2011,30.17,36.12,65.81,10.3695,32.24,30.93,23.8,33
9/2/2011,30.34,36.06,66.22,10.1827,32.45,30.85,23.62,33.29
9/9/2011,30,35.42,64.89,9.931,31.97,30.18,23.49,32.8
9/16/2011,30.84,37.77,67.09,10.4791,33.02,31.97,24.98,33.98
9/23/2011,29.5,35.73,58.7,9.4844,31.48,29.31,24,33.41
9/30/2011,29.66,34.86,58.51,9.5899,31.73,29.22,23.6,33.62
10/7/2011,30.07,36.35,60.9,9.6062,31.9,30.34,24.3,33.4
10/14/2011,30.87,38.67,66.6,10.2314,32.88,32.19,26,33.98
10/21/2011,31.47,39.32,68.55,10.6618,33.11,32.67,25.53,34.88
10/28/2011,31.51,39.63,73.04,11.4088,34.21,34.26,26.48,35.01
11/4/2011,30.99,38.92,71.26,10.7877,33.19,33.6,26.05,34.98
11/11/2011,31.48,39.47,72.26,10.7471,34.07,33.93,26.16,35.36
11/18/2011,31.06,37.88,68.15,10.1502,32.85,32.92,25.21,34.64
11/25/2011,30.37,36.33,63.83,9.5656,31.71,31.16,24.01,33.43
12/2/2011,31.74,39.07,70.42,10.4831,33.51,33.71,25.74,34.75
12/9/2011,32.01,39.35,70.192,10.6374,33.82,33.97,26.04,35
12/16/2011,31.49,37.9,66.14,10.1827,33.41,32.67,24.98,34.54
12/23/2011,32.57,39.18,69.6,10.678,34.8,34.09,25.56,35.8
12/30/2011,32.49,39.02,69.13,10.5562,34.69,33.75,25.45,35.98
1/6/2012,32.16,40.05,70.44,10.877,35.13,34.59,25.97,35.02
1/13/2012,32.14,40.38,69.44,11.218,35.43,35.495,26.08,34.89
1/20/2012,32.4,41.16,71.38,11.4819,35.85,36.16,26.8,34.61
1/27/2012,32.22,41.45,71.48,11.4738,35.82,36.46,26.9,34.73
2/3/2012,32.48,42.26,72.77,11.9651,36.22,37.26,27.715,34.83
2/10/2012,32.61,42.31,73.04,11.827,35.81,36.97,28.03,34.8
2/17/2012,33.06,42.96,74.87,12.0097,36.24,37.28,28.52,35.05
2/24/2012,33.06,42.86,76.23,11.9123,36.19,37.48,28.82,35.08
3/2/2012,33.21,43.52,74.74,12.0706,36.31,37.14,29.08,34.96
3/9/2012,33.47,43.98,74.19,12.0909,36.47,37.02,29.18,35.17
3/16/2012,33.6,44.35,74.8,12.7649,36.85,37.98,29.88,34.78
3/23/2012,33.76,44.65,72.26,12.773,36.62,37.16,29.985,34.6
3/30/2012,34.08,45.09,71.75,12.8258,37.61,37.415,30.16,35.045
4/6/2012,34.05,45.01,70.5,12.6147,37.51,36.97,30.17,34.89
4/13/2012,33.63,44.55,68.7,12.2858,36.58,36.33,29.61,34.33
4/20/2012,34.31,44.64,68.96,12.3305,37.29,36.77,29.28,35.02
4/27/2012,34.27,45.87,70.8,12.6025,37.53,37.36,30.03,35.61
5/4/2012,34.08,44.91,68.3,12.2615,36.95,36.3,29.07,35.57
5/11/2012,34.03,44.24,67.34,12.026,37.01,35.67,28.69,35.93
5/18/2012,33.52,42.01,63.94,11.1823,36.07,34.12,27.47,35.42
5/25/2012,33.89,43.28,65.13,11.3845,36.42,34.92,27.87,35.78
6/1/2012,33.16,41.74,62.04,10.9541,35.51,33.71,27.2,35.71
6/8/2012,34.09,43.41,64.5,11.4795,36.59,34.8,28.33,36.82
6/15/2012,34.33,43.42,65.62,11.6443,37.06,34.955,28.37,36.93
6/22/2012,33.91,43.31,63.44,11.6403,37.415,34.75,28.48,36.26
6/29/2012,34.77,43.78,66.37,11.8839,38.005,35.67,28.725,36.99
7/6/2012,34.96,43.77,66.29,11.7499,37.63,35.21,28.69,36.83
7/13/2012,35.33,43.62,66.77,11.9407,38.13,34.87,28.27,37.34
7/20/2012,35.045,43.75,68.79,11.6728,38.25,35.16,28.755,37.67
7/27/2012,35.61,44.28,70.22,11.9854,38.83,36.01,29.13,38.09
8/3/2012,35.75,44.33,70.44,12.0341,38.49,36.16,29.54,37.86
8/10/2012,35.63,44.62,72.37,12.1315,38.69,36.68,30.13,37.54
8/17/2012,35.9,45.43,72.57,12.2858,38.48,37.18,30.75,37.09
8/24/2012,35.6,45.37,71.98,12.2858,38.74,36.71,30.57,36.62
8/31/2012,35.46,45.55,71.53,12.3102,38.84,36.36,30.49,36.35
9/7/2012,35.76,46.78,73.45,12.7324,39.53,37,31.09,36.62
9/14/2012,35.78,47.71,76.57,13.2196,39.67,37.76,31.58,36.54
9/21/2012,35.96,47.53,74.675,12.8542,40.19,36.975,31.51,36.025
9/28/2012,35.825,46.79,73.435,12.6594,40.12,36.53,30.825,36.39
10/5/2012,36.51,47.61,73.58,13.041,41.17,37.16,30.89,36.74
10/12/2012,35.85,46.25,72.56,12.838,40.31,36.45,29.92,36.5
10/19/2012,35.71,46.58,73.83,13.0816,40.6,36.79,29.29,37.11
10/26/2012,35.35,45.92,71.96,12.8299,40.32,36.32,28.99,36.58
11/2/2012,35.2,46.5711,71.06,12.9924,40.14,36.83,28.96,36.26
11/9/2012,34.6,45.42,69.55,12.5863,39.17,36.27,28.24,34.67
11/16/2012,34.41,45.1813,68.92,12.4076,38.93,35.52,27.66,34.36
11/23/2012,35.67,47.16,71.61,12.8624,40.02,36.74,28.85,34.09
11/30/2012,36.04,47.53,71.06,12.7974,40.24,37.13,29.13,35.32
12/7/2012,36.18,47.42,71.56,13.0126,40.48,37.495,28.77,35.455
12/14/2012,35.96,46.85,71.22,12.9923,40.51,37.62,28.69,35.21
12/21/2012,35.17,47.28,72.07,13.3171,40.21,37.93,28.95,35.31
12/28/2012,34.45,46.51,69.83,13.1384,39.46,37.22,28.36,34.45
1/4/2013,35.81,48.7287,73.79,13.8449,40.9,39.12,29.5,35.74
1/11/2013,35.92,48.87,73.61,13.8936,41.77,39.09,29.59,35.4
1/18/2013,36.48,49.82,75.49,13.9261,42.18,39.93,29.39,35.68
1/25/2013,36.76,50.9,76.89,14.1859,42.85,40.47,29.3,36.23
2/1/2013,37.17,50.42,78.07,14.2996,43.25,40.47,29.73,36.68
2/8/2013,37.48,50.72,78.58,14.2915,43.39,40.61,29.93,36.69
2/15/2013,37.61,50.94,78.45,14.4214,43.41,41.06,29.78,36.72
2/22/2013,38.26,50.21,77.97,14.4052,43.39,40.84,29.69,37.18
3/1/2013,38.22,51.05,77.79,14.324,43.78,40.9,29.68,37.5
3/8/2013,38.62,52.62,78.99,14.8112,44.54,41.82,30.29,37.97
3/15/2013,38.485,52.591,79.6,14.9777,44.73,41.97,30.2,38.13
3/22/2013,39.3,52.62,78.75,14.7584,44.93,41.62,30.172,38.17
3/29/2013,39.77,53,79.31,14.786,46.009,41.76,30.27,39.1
4/5/2013,39.66,52.59,77.3,14.6407,46.41,40.97,29.73,39.57
4/12/2013,40.71,54.41,78,14.998,47.93,41.76,30.365,40.33
4/19/2013,41.01,53.24,74.56,14.6813,47.6,40.38,29.35,40.73
4/26/2013,40.89,54.27,77.18,15.0751,47.535,41.23,30.04,40.98
5/3/2013,41.23,55.54,79.47,15.3065,47.67,42.13,31.21,40.89
